pk,name,country,latitude,longitude,collector,collection_date,cs_number,species
8848,328RMX018,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8849,328RMX019,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8850,328RMX020,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8851,328RMX021,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8852,328RMX023,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8853,328RMX024,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8854,328RMX025,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8855,328RMX026,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8856,328RMX027,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8857,328RMX028,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8858,328RMX030,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8859,328RMX031,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8860,328RMX032,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8861,328RMX033,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8862,328RMX034,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8863,328RMX035,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8864,328RMX036,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8865,328RMX037,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8866,328RMX038,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8867,328RMX039,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8868,328RMX040,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8869,328RMX041,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8870,328RMX043,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8871,328RMX044,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8872,328RMX045,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8873,328RMX046,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8874,328RMX047,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8875,328RMX048,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8876,328RMX049,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8877,328RMX050,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8878,328RMX051,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8879,328RMX053,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8880,328RMX054,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8881,328RMX055,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8882,328RMX056,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8883,328RMX057,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8884,328RMX058,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8885,328RMX059,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8886,328RMX060,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8887,328RMX061,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8888,328RMX062,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8889,328RMX063,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8890,328RMX064,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8891,328RMX066,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8892,328RMX067,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8893,328RMX070,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8894,328RMX071,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8895,328RMX073,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8896,328RMX074,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8897,328RMX075,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8898,328RMX076,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8899,328RMX077,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8900,328RMX078,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8901,328RMX079,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8902,328RMX081,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8903,328RMX082,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8904,328RMX083,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8905,328RMX084,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8906,328RMX085,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8907,328RMX086,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8908,328RMX087,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8909,328RMX089,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8910,328RMX090,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8911,328RMX091,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8912,328RMX092,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8913,328RMX093,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8914,328RMX094,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8915,328RMX095,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8916,328RMX096,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8917,328RMX097,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8918,328RMX098,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8919,328RMX099,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8920,328RMX100,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8921,328RMX101,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8922,328RMX102,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8923,328RMX103,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8924,328RMX104,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8925,328RMX105,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8926,328RMX106,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8927,328RMX107,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8928,328RMX108,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8929,328RMX109,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8930,328RMX110,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8931,328RMX111,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8932,328RMX112,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8933,328RMX113,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8934,328RMX114,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8935,328RMX115,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8936,328RMX118,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8937,328RMX119,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8938,328RMX120,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8939,328RMX122,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8940,328RMX124,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8941,328RMX125,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8942,328RMX126,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8943,328RMX127,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8944,328RMX128,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8945,328RMX129,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8946,328RMX130,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8947,328RMX131,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8948,328RMX132,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8949,328RMX133,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8950,328RMX134,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8951,328RMX139,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8952,328RMX140,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8953,328RMX141,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8954,RMX413.1,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8955,RMX413.10,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8956,RMX413.11,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8957,RMX413.12,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8958,RMX413.13,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8959,RMX413.14,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8960,RMX413.15,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8961,RMX413.16,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8962,RMX413.17,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8963,RMX413.18,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8964,RMX413.19,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8965,RMX413.2,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8966,RMX413.20,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8967,RMX413.21,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8968,RMX413.22,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8969,RMX413.24,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8970,RMX413.25,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8971,RMX413.26,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8972,RMX413.27,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8973,RMX413.29,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8974,RMX413.3,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8975,RMX413.30,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8976,RMX413.31,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8977,RMX413.32,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8978,RMX413.33,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8979,RMX413.34,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8980,RMX413.35,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8981,RMX413.36,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8982,RMX413.37,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8983,RMX413.38,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8984,RMX413.39,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8985,RMX413.4,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8986,RMX413.40,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8987,RMX413.41,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8988,RMX413.42,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8989,RMX413.43,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8990,RMX413.45,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8991,RMX413.46,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8992,RMX413.48,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8993,RMX413.49,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8994,RMX413.5,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8995,RMX413.50,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8996,RMX413.51,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8997,RMX413.53,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8998,RMX413.54,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
8999,RMX413.55,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9000,RMX413.56,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9001,RMX413.57,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9002,RMX413.58,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9003,RMX413.59,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9004,RMX413.6,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9005,RMX413.61,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9006,RMX413.62,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9007,RMX413.63,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9008,RMX413.66,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9009,RMX413.67,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9010,RMX413.68,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9011,RMX413.69,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9012,RMX413.7,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9013,RMX413.70,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9014,RMX413.71,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9015,RMX413.72,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9016,RMX413.73,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9017,RMX413.74,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9018,RMX413.75,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9019,RMX413.76,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9020,RMX413.77,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9021,RMX413.78,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9022,RMX413.79,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9023,RMX413.8,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9024,RMX413.80,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9025,RMX413.82,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9026,RMX413.83,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9027,RMX413.85,US,42.036,-86.511,Justin Borevitz,,CS79034,Arabidopsis thaliana
9028,RMX413.87,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9029,RMX413.89,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9030,RMX413.9,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9031,RMX413.90,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9032,RMX413.91,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9033,RMX413.92,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9034,RMX413.93,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9035,RMX413.94,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9036,RMX413.95,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9037,RMX413.96,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9038,RMX413.97,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9039,RMX413.98,US,42.036,-86.511,Justin Borevitz,,,Arabidopsis thaliana
9040,RMXF413.1,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9041,RMXF413.10,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9042,RMXF413.11,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9043,RMXF413.12,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9044,RMXF413.14,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9045,RMXF413.15,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9046,RMXF413.16,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9047,RMXF413.17,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9048,RMXF413.18,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9049,RMXF413.2,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9050,RMXF413.3,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9051,RMXF413.4,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9052,RMXF413.5,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9053,RMXF413.6,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9054,RMXF413.7,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9055,RMXF413.8,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9056,RMXF413.9,US,42.039,-86.5154,Justin Borevitz,,,Arabidopsis thaliana
9057,Vinslöv,Sweden,56.1,13.9167,Torbjorn Sall,,CS78847,Arabidopsis thaliana
9058,Västervik,Sweden,57.75,16.6333,Magnus Nordborg,,CS78834,Arabidopsis thaliana
9059,Hög-2,Sweden,62.7924,17.8961,Magnus Nordborg,,,Arabidopsis thaliana
9061,Dog-5,Turkey,38.3011,42.2239,James Beck,,,Arabidopsis thaliana
9062,Dog-6,Turkey,38.3011,42.2239,James Beck,,,Arabidopsis thaliana
9063,Dog-7,Turkey,38.3011,42.2239,James Beck,,,Arabidopsis thaliana
9064,Dog-8,Turkey,38.3011,42.2239,James Beck,,,Arabidopsis thaliana
9066,Xan-2,Azerbaijan,38.6536,48.7992,James Beck,,,Arabidopsis thaliana
9067,Xan-3,Azerbaijan,38.6536,48.7992,James Beck,,CS78860,Arabidopsis thaliana
9068,Xan-4,Azerbaijan,38.6536,48.7992,James Beck,,,Arabidopsis thaliana
9069,Xan-5,Azerbaijan,38.6536,48.7992,James Beck,,CS78861,Arabidopsis thaliana
9070,Xan-6,Azerbaijan,38.6536,48.7992,James Beck,,CS78862,Arabidopsis thaliana
9071,Xan-7,Azerbaijan,38.6536,48.7992,James Beck,,,Arabidopsis thaliana
9072,Xan-8,Azerbaijan,38.6536,48.7992,James Beck,,,Arabidopsis thaliana
9073,Lerik1-2,Azerbaijan,38.7406,48.6131,James Beck,,,Arabidopsis thaliana
9075,Lerik1-4,Azerbaijan,38.7406,48.6131,James Beck,,CS77023,Arabidopsis thaliana
9076,Lerik1-5,Azerbaijan,38.7406,48.6131,James Beck,,,Arabidopsis thaliana
9077,Lerik1-6,Azerbaijan,38.7406,48.6131,James Beck,,,Arabidopsis thaliana
9078,Lerik1-7,Azerbaijan,38.7406,48.6131,James Beck,,CS77024,Arabidopsis thaliana
9079,Lerik2-1,Azerbaijan,38.7833,48.5517,James Beck,,CS77025,Arabidopsis thaliana
9080,Lerik2-2,Azerbaijan,38.7833,48.5517,James Beck,,,Arabidopsis thaliana
9081,Lerik2-3,Azerbaijan,38.7833,48.5517,James Beck,,CS77026,Arabidopsis thaliana
9082,Lerik2-4,Azerbaijan,38.7833,48.5517,James Beck,,,Arabidopsis thaliana
9083,Lerik2-5,Azerbaijan,38.7833,48.5517,James Beck,,,Arabidopsis thaliana
9084,Lerik2-6,Azerbaijan,38.7833,48.5517,James Beck,,CS77028,Arabidopsis thaliana
9085,Lerik2-7,Azerbaijan,38.7833,48.5517,James Beck,,CS77029,Arabidopsis thaliana
9086,Lerik2-8,Azerbaijan,38.7833,48.5517,James Beck,,,Arabidopsis thaliana
9087,Nar-1,Azerbaijan,38.9522,48.925,James Beck,,,Arabidopsis thaliana
9088,Nar-2,Azerbaijan,38.9522,48.925,James Beck,,,Arabidopsis thaliana
9089,Nar-3,Azerbaijan,38.9522,48.925,James Beck,,CS77119,Arabidopsis thaliana
9090,Nar-4,Azerbaijan,38.9522,48.925,James Beck,,,Arabidopsis thaliana
9091,Nar-5,Azerbaijan,38.9522,48.925,James Beck,,CS77121,Arabidopsis thaliana
9093,Istisu-3,Azerbaijan,38.9786,48.5594,James Beck,,,Arabidopsis thaliana
9094,Istisu-4,Azerbaijan,38.9786,48.5594,James Beck,,,Arabidopsis thaliana
9095,Istisu-5,Azerbaijan,38.9786,48.5594,James Beck,,CS76950,Arabidopsis thaliana
9096,Istisu-6,Azerbaijan,38.9786,48.5594,James Beck,,,Arabidopsis thaliana
9097,Istisu-7,Azerbaijan,38.9786,48.5594,James Beck,,,Arabidopsis thaliana
9098,Istisu-8,Azerbaijan,38.9786,48.5594,James Beck,,,Arabidopsis thaliana
9099,Istisu-9,Azerbaijan,38.9786,48.5594,James Beck,,CS76953,Arabidopsis thaliana
9100,Lag1-2,Georgia,41.8296,46.2831,James Beck,,CS76998,Arabidopsis thaliana
9101,Lag1-3,Georgia,41.8296,46.2831,James Beck,,,Arabidopsis thaliana
9102,Lag1-4,Georgia,41.8296,46.2831,James Beck,,CS76999,Arabidopsis thaliana
9103,Lag1-5,Georgia,41.8296,46.2831,James Beck,,CS77000,Arabidopsis thaliana
9104,Lag1-6,Georgia,41.8296,46.2831,James Beck,,CS77001,Arabidopsis thaliana
9105,Lag1-7,Georgia,41.8296,46.2831,James Beck,,CS77002,Arabidopsis thaliana
9106,Lag1-8,Georgia,41.8296,46.2831,James Beck,,CS77003,Arabidopsis thaliana
9107,Lag1-9,Georgia,41.8296,46.2831,James Beck,,,Arabidopsis thaliana
9108,Lag2-1,Georgia,41.8296,46.2831,James Beck,,,Arabidopsis thaliana
9110,Lag2-3,Georgia,41.8296,46.2831,James Beck,,,Arabidopsis thaliana
9111,Lag2-4,Georgia,41.8296,46.2831,James Beck,,CS77005,Arabidopsis thaliana
9112,Lag2-5,Georgia,41.8296,46.2831,James Beck,,,Arabidopsis thaliana
9113,Lag2-6,Georgia,41.8296,46.2831,James Beck,,CS77006,Arabidopsis thaliana
9114,Lag2-7,Georgia,41.8296,46.2831,James Beck,,CS77007,Arabidopsis thaliana
9115,Lag2-10,Georgia,41.8296,46.2831,James Beck,,CS77004,Arabidopsis thaliana
9117,Bak-1,Georgia,41.7942,43.4767,James Beck,,,Arabidopsis thaliana
9119,Bak-3,Georgia,41.7942,43.4767,James Beck,,,Arabidopsis thaliana
9120,Bak-4,Georgia,41.7942,43.4767,James Beck,,,Arabidopsis thaliana
9121,Bak-5,Georgia,41.7942,43.4767,James Beck,,CS76685,Arabidopsis thaliana
9123,Bak-8,Georgia,41.7942,43.4767,James Beck,,,Arabidopsis thaliana
9124,Bak-9,Georgia,41.7942,43.4767,James Beck,,,Arabidopsis thaliana
9125,Geg-14,Armenia,40.1408,44.8203,James Beck,,CS76876,Arabidopsis thaliana
9126,Sev-1,Armenia,40.2856,44.7167,James Beck,,,Arabidopsis thaliana
9128,Yeg-2,Armenia,39.8692,45.3622,James Beck,,CS78864,Arabidopsis thaliana
9129,Yeg-3,Armenia,39.8692,45.3622,James Beck,,,Arabidopsis thaliana
9130,Yeg-4,Armenia,39.8692,45.3622,James Beck,,CS78865,Arabidopsis thaliana
9131,Yeg-5,Armenia,39.8692,45.3622,James Beck,,CS78866,Arabidopsis thaliana
9132,Yeg-6,Armenia,39.8692,45.3622,James Beck,,,Arabidopsis thaliana
9133,Yeg-7,Armenia,39.8692,45.3622,James Beck,,CS78867,Arabidopsis thaliana
9134,Yeg-8,Armenia,39.8692,45.3622,James Beck,,CS78868,Arabidopsis thaliana
9135,Puent-1,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9136,Puent-3,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9137,Puent-4,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9138,Puent-5,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9139,Puent-6,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9140,Puent-8,Spain,42.7489,-3.0497,James Beck,,,Arabidopsis thaliana
9141,Navajo-1,Spain,39.3092,-3.4242,James Beck,,,Arabidopsis thaliana
9142,Navajo-4,Spain,39.3092,-3.4242,James Beck,,,Arabidopsis thaliana
9143,Navajo-5,Spain,39.3092,-3.4242,James Beck,,,Arabidopsis thaliana
9144,Navajo-6,Spain,39.3092,-3.4242,James Beck,,,Arabidopsis thaliana
9145,Cala-1,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9146,Cala-2,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9147,Cala-3,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9148,Cala-4,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9149,Cala-5,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9150,Cala-6,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9151,Cala-7,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9152,Cala-8,Spain,38.8158,-4.125,James Beck,,,Arabidopsis thaliana
9153,San Martin-1,Spain,40.3939,-4.3919,James Beck,,,Arabidopsis thaliana
9154,San Martin-2,Spain,40.3939,-4.3919,James Beck,,,Arabidopsis thaliana
9155,San Martin-3,Spain,40.3939,-4.3919,James Beck,,,Arabidopsis thaliana
9156,San Martin-4,Spain,40.3939,-4.3919,James Beck,,,Arabidopsis thaliana
