,rFitness_mhi,rFitness_mhp,rFitness_mli,rFitness_mlp,rFitness_thi,rFitness_thp,rFitness_tli,rFitness_tlp,rSurvival_fruit_mhi,rSurvival_fruit_mhp,rSurvival_fruit_mli,rSurvival_fruit_mlp,rSurvival_fruit_thi,rSurvival_fruit_thp,rSurvival_fruit_tli,rSurvival_fruit_tlp,rSeeds_mhi,rSeeds_mhp,rSeeds_mli,rSeeds_mlp,rSeeds_thi,rSeeds_thp,rSeeds_tli,rSeeds_tlp
met80,-0.341071126046933,-0.324150694027037,-0.32782335596904,-0.0505344171725031,-0.365471783469018,-0.376722673261968,-0.244978860008682,-0.26269718672337,-0.379155143670114,-0.34844149330789,-0.426214558039762,-0.0569882963279261,-0.342287422846115,-0.390907558210717,-0.259390704602549,-0.268261000065676,-0.294434344347957,-0.340619270345303,-0.186717982397349,0.15565376485275,-0.396474940162412,-0.335449099588233,-0.0475193421503926,-0.0868462593382787
met81,0.0503291157796155,-0.0324219781889435,0.0594204755787517,0.0460782025937582,0.0181863069261134,-0.0226699102721162,-0.00797225105503147,-0.142129573924864,0.0122169820665159,-0.0540786341919994,0.0247068821111159,-0.0112101400351714,-0.0116972139256267,-0.0207638407535297,-0.0333962348488555,-0.110234453505968,0.0197766903239762,0.0105292134689532,0.102558600926238,0.0447750847143504,0.0134359050545025,-0.0251516613650163,0.113735472242053,-0.122882018340403
met82,-0.231761005690129,-0.330049445556773,-0.243978960071868,-0.147347341761703,-0.248455157942731,-0.272740605701087,-0.444451597247217,-0.194558684135947,-0.291590968830201,-0.370873973854494,-0.268627896438529,-0.198449908799498,-0.314404617097365,-0.312385686116998,-0.424461154362554,-0.190293442634203,-0.222091072111571,-0.276134096943303,-0.12206534876936,-0.0767685533293337,-0.253847549209306,-0.251259640367055,-0.40612534224723,-0.184015469132678
met83,0.248682786666721,0.217988930206308,0.0623674434298514,0.0539864766659632,0.247762502346281,0.252186972473415,0.15731574911638,0.023892836852505,0.253806221196737,0.251482675835155,0.0684836248279071,0.148990613096642,0.264492713336156,0.305719840237199,0.204737520085632,0.0599429944912914,0.226522347803434,0.229347317482426,-0.100947110626621,0.152075140485671,0.246160346842021,0.187623570848537,0.0598230968772894,0.151631157886894
met84,-0.116665714634049,-0.193486764455977,-0.0359794583817264,0.00125131412088623,-0.207326585814118,-0.213226834296376,-0.240617271853613,-0.149892066297836,-0.195299301480461,-0.262951697843824,-0.131164035842244,-0.156247320475999,-0.241989517822124,-0.229602738091478,-0.260418505137854,-0.126109476028117,-0.123271894755489,-0.155250797357591,0.053543981875854,0.00171892861221561,-0.192068788226162,-0.188099963061212,-0.0896722553056017,-0.191219986615547
met85,-0.291743152867035,-0.394463172960162,-0.235101420950796,-0.148906482754519,-0.294631175230494,-0.339885358242455,-0.353810504722376,-0.408791499613952,-0.330697357946346,-0.414878872704608,-0.372501129748311,-0.218435938061785,-0.360563980683455,-0.358721497827555,-0.332459160470528,-0.37943410720111,-0.287504765097832,-0.345011277652994,-0.0581630447859371,0.042910191753171,-0.30698900338925,-0.315060704980213,0.0212401763545006,-0.086752598139058
met86,-0.260106322004305,-0.304442200848895,-0.240870759295477,-0.0734365627613312,-0.25074027300804,-0.254190629651291,-0.323749656706821,-0.299463135298661,-0.261007755021551,-0.310491490625305,-0.242598122204666,-0.16316075671881,-0.288217679468812,-0.276153108548699,-0.241083831357267,-0.187038617937265,-0.224760358226562,-0.259189145703493,-0.119107461455155,-0.0659853691540739,-0.229858876542837,-0.223409403870418,0.0655354469357879,-0.0930306915054969
met87,0.10005694600194,0.0734124838765776,-0.15530517102302,-0.0175913478087212,0.100615237184166,0.0828618321727085,0.0410371150757566,-0.128553275598436,0.111401864539737,0.105711328132575,-0.0983639992194824,-0.0295684689187928,0.107312467759558,0.124771063813143,0.124850842759169,-0.0407412238911123,0.0883317622826564,0.0756228959896172,-0.229837096707275,0.0576611413963395,0.100291406919086,0.0561180751531592,0.186694430495883,0.095245261019759
met88,-0.198209270203019,-0.204813354835832,-0.0591180178003879,-0.113358412774939,-0.215333261571451,-0.211410755751708,-0.22045112931859,-0.191858278102141,-0.25052580631754,-0.249865004712376,-0.139639134511791,-0.154886558381751,-0.237001391723556,-0.184213010707624,-0.270479101054415,-0.179127685804746,-0.168168705846347,-0.188249059515383,0.00571763489706342,-0.0519896554616416,-0.218000211388529,-0.233992897543634,-0.166358515378011,-0.0202878176551568
met89,0.10655208840005,0.095848810249761,0.0426215498572034,0.0425411319467398,0.0850417296547304,0.148513949485879,0.212820643554547,0.121537480648263,0.120291118614787,0.147656048821024,0.0190253412159868,0.0454692798945978,0.163454940483044,0.191504267515791,0.184055678664949,0.123349150475178,0.10911619589825,0.0907874452393488,-0.198714580405756,-0.00349055328827428,0.0654541095658425,0.0846436772228246,0.0249863198095384,0.194902814702533
met90,0.0228211404644558,-0.071417085601207,-0.00240523962727181,0.0616187623598931,0.0237886790469955,-0.0136618999407691,-0.110152226381001,-0.131698827180914,0.0182877618613668,-0.0522626633818466,-0.122375983156854,-0.0361050718633791,0.00480635286383468,-0.0342074455273589,-0.0889077434676879,-0.124687648394873,-0.00130313923588817,-0.0276119439091153,-0.0909406165530432,-0.0176587849928271,0.0050350116900971,0.00214361671827769,0.0574478715838956,-0.0952980488851772
met91,0.106100898525049,0.0930818122777643,0.0620383983203818,0.0951911277265491,0.0826453028868217,0.0585513746312641,0.157763331999435,-0.0784452802594377,0.0917453146323444,0.103289511300173,-0.0243102695810312,0.128517900725878,0.096245269882541,0.0870608589756161,0.127857217597773,-0.0125022767758948,0.077207473335083,0.0690272477691101,-0.158414490539354,0.143770595850272,0.0615251996804269,0.0512428032634845,0.261745432496561,0.0297851963795456
met92,0.103850295064467,0.0301162020165179,-0.00105334743892917,0.0406659316007178,0.106348590761818,0.0425765492786389,-0.0375221182475908,0.0547737602133112,0.0947981510101633,0.0252806768678555,0.0115428925308255,-0.0500012448717349,0.0746156395010132,0.0448652436821714,-0.0078179992455983,0.0442539285977052,0.0637495225567984,0.0599219057114859,-0.0877401828285203,-0.0813085990390566,0.0877797336628028,0.048087990277902,0.187330587217843,-0.122203046411519
met93,0.112939679599723,0.149264676963844,0.146578559280427,0.0107833879517965,0.0706109004479833,0.0291321299336981,0.0895416259912304,0.171510811614154,0.0954061823402413,0.107334994113075,0.13280888910067,0.0486966914740559,0.063562801830197,0.0517050031064384,0.0514716442891868,0.11623411052145,0.0754330379922693,0.115679821784194,-0.000586030814607843,0.0380756182973612,0.0790408652612952,0.0448589788363008,0.0602258152625336,-0.0822213947863806
met94,0.0568518949839382,0.116317871329169,0.006157538631087,-0.00867808488178795,0.10865399095225,0.0926414369992334,0.120129241619534,0.173941463829716,0.0987226936977654,0.103474858569127,0.158988037717343,0.0120634335939888,0.123491280467224,0.133993008365048,0.108733894204785,0.0600965222972208,0.0573997917021883,0.132446903339589,-0.00568663577325463,-0.103325815248432,0.1044081842615,0.0609441514977164,0.282854680176211,-0.00904174510979815
X142_Mature_cell_length,-0.0762056286585263,-0.155934232946856,-0.101847706618319,0.0153012928322268,-0.0483882413748924,0.0167581478450355,0.0569084439280437,-0.103619574273992,-0.0599952276870829,-0.0637582796911159,-0.111675049881331,0.0921981198065649,-0.0754107320721138,0.0203939451257172,0.0454799928311452,-0.0726640772666959,-0.0737704969909174,-0.160305486746583,-0.213243050669925,0.146172299390061,-0.0372216644710636,-0.0562979174129184,0.0319761950294013,0.0260967688105293
X143_Meristem_zone_length,-0.273328873409948,-0.334193240210241,-0.317967722031447,-0.0993316593766586,-0.243166595136148,-0.160718435727643,-0.108522739474242,-0.268585519134031,-0.247437318500795,-0.250013510532997,-0.275856576635984,-0.0405113491099311,-0.269555524267208,-0.179647581925148,-0.134729203497142,-0.248300300862433,-0.250091432804251,-0.34640010190757,-0.224506158901643,0.0983655449164038,-0.228574451328905,-0.202036840185258,-0.0608015425251873,-0.063869711016015
LR.no_ABA,-0.525537328896072,-0.544349118771559,-0.212723534174203,-0.110991157470052,-0.545609557487632,-0.587460587737377,-0.50556637022196,-0.431348035445478,-0.611702389381116,-0.610277018124141,-0.262361585807613,-0.278144450631666,-0.598765696442849,-0.623446086760317,-0.489972700992972,-0.462865673361066,-0.472340617848476,-0.555356053084747,-0.0740891497816882,0.0530319713569743,-0.575492284576144,-0.515502246532673,-0.267325006054379,-0.316217565340385
LR.no_C,-0.343374660311394,-0.376575110313046,-0.151547853086614,0.0323166661244924,-0.405504225859368,-0.363552097738988,-0.486342219255606,-0.193310289607838,-0.423340209355372,-0.401267596986274,-0.218486024635057,-0.0670861079746985,-0.433944530989624,-0.437557515551493,-0.462522860870326,-0.244573530083233,-0.314673138367847,-0.410374617310313,-0.0935399470169282,0.162290759260066,-0.421830462010529,-0.326872627580901,-0.480139235118349,-0.146661831504305
LR.no_CK,-0.691991816845457,-0.692173001556612,-0.378623830848609,-0.193209574431218,-0.692127722288769,-0.702874750660127,-0.652893461651381,-0.397898080572479,-0.728202095392161,-0.735701078227369,-0.509566584155157,-0.22876560450057,-0.745170732838106,-0.711253860816886,-0.639436086198364,-0.457078514206551,-0.624969101106633,-0.699125453477568,-0.134371515383054,0.0710283868839018,-0.696191678237928,-0.648651537195013,-0.38022364382272,-0.19802449759124
LR.no_IAA,-0.403324892941842,-0.494733897866815,-0.375941522315092,-0.132942249278099,-0.423081926480435,-0.373763341839808,-0.413376783004452,-0.138331605136149,-0.440756962037014,-0.474964778978927,-0.433289355699717,-0.187742591250843,-0.504349029904936,-0.402960474803174,-0.399803972886698,-0.21555977101002,-0.384564445150334,-0.491159099533581,-0.230143754139042,0.0414846263170043,-0.38867333220006,-0.39077168665795,-0.117885072953789,-0.153023813321876
LRD_P_ABA,-0.255494558878471,-0.234555055917305,0.149064364316349,-0.0251442608740486,-0.253843643198332,-0.326576880902957,-0.277331862626599,-0.239757802705154,-0.326120452518252,-0.311196437072773,0.0307816878395776,-0.172768949840337,-0.302636700152148,-0.342421529579095,-0.262253677887926,-0.263369809303351,-0.214182366620427,-0.232482326650884,0.0702811813651576,0.0393940687551106,-0.266899031748381,-0.261205642995973,-0.0979260130898693,-0.38331572386123
LRD_P_C,0.0545803924830218,0.0583722396608211,0.338923422651796,0.114137789908371,0.0498101662537571,0.0459139778435422,-0.136069921511962,0.0582362238628348,0.0108516204337547,0.0318218876848381,0.218843306096742,0.0317641466171285,0.0238134504697857,-0.00352406905261235,-0.112315785931487,0.0570432189075045,0.0621021123085734,0.0596377945408038,0.112893206112294,0.048479725306822,0.045603703648444,0.0601979118020651,-0.234783883871825,-0.269314984041832
LRD_P_CK,-0.348819160007514,-0.313325729992932,0.0298591213128522,-0.0385162444722086,-0.320050936520961,-0.369074930406622,-0.360175984693739,-0.166362540255261,-0.368947093786713,-0.364425505452327,-0.139736323784119,-0.0519140602587274,-0.364828889431847,-0.3642427497825,-0.346077934509542,-0.198085898876531,-0.303460122329064,-0.309254823935276,0.0267385410423182,0.0921948942553941,-0.322018062869347,-0.323628872479861,-0.1750665723564,-0.244128806765413
LRD_P_IAA,0.216519414597884,0.186148832479064,0.42990376785704,0.100860593254121,0.202020412598147,0.194719611879755,0.0252378520177187,0.186992009401275,0.202330905241869,0.19409301515903,0.27311863620553,0.00406849423180684,0.185326340079545,0.184030480831376,0.0622757556246182,0.23668906668194,0.181714718303926,0.190376951555131,0.122787466591259,-0.0223359700592628,0.210545653278211,0.179538120129776,-0.0471671004775283,-0.276120743118123
LRD_R_ABA,-0.0987215542454769,-0.115185681138263,0.0149049597629607,-0.0163212820495661,-0.108582956978133,-0.125402931468779,-0.126977326316421,-0.0627991789818349,-0.138309357094151,-0.135935587071258,-0.0148371398316553,-0.0952254840161561,-0.126753364917391,-0.14010358362695,-0.115581462161806,-0.0640264122692854,-0.0841769868134367,-0.109336866246063,0.00932097373695743,-0.0131010888938627,-0.118327540220515,-0.106142325550461,-0.0768252102844726,-0.180984698214737
LRD_R_C,0.125830175996055,0.0832078326756795,0.241714469608975,0.177296789953678,0.0644207760316497,0.0714302275973559,0.00168933448952222,-0.00751818189322826,0.0828925413369547,0.103673319862513,0.253962723249432,0.121594579606551,0.0595351885392792,0.05163667413825,0.0397278464390063,0.00660453247816476,0.123183374548037,0.0801472899287268,0.0454475771768594,0.163778219153767,0.0907093769620538,0.0924688886913793,-0.0273956597424061,-0.0900567158053504
LRD_R_CK,-0.0442502944751952,-0.0273694238185021,0.269792568136827,0.0715755682722602,-0.046073675144112,-0.0358721717582257,-0.11102250512778,0.0318961712923278,-0.0403697991284373,-0.0582419482695318,0.103097305120759,0.0334006798582646,-0.0400625263075343,-0.0347573038508515,-0.081565563013812,0.0424141315684377,-0.0241867815007023,0.00700865102502848,0.0303377889100645,0.068780397362732,-0.0291493568371099,-0.0248448885136169,-0.03576350521035,-0.170372041233426
LRD_R_IAA,0.12573708882089,0.100254642029827,0.304401551530905,0.0200496440965096,0.115249487907497,0.122567399135294,-0.0529568131132337,0.131316725132397,0.100278314161437,0.0969283108105427,0.148394491790596,-0.0927627500823383,0.0929066602721726,0.0955057522037803,-0.0295821863843769,0.148736331507554,0.104871654271282,0.105290139928279,0.0786695236208253,-0.0955693637231169,0.11851905394328,0.105695502291412,-0.0594351424389611,-0.271157757835888
LRL_ABA,-0.758646375617847,-0.712537521989481,-0.350424037652352,-0.128078387102623,-0.759811813900478,-0.747274758602392,-0.670350621237153,-0.46447008427519,-0.829994402285585,-0.78882585030228,-0.380119062635283,-0.217988739778175,-0.794527216020047,-0.77822282229655,-0.70557633544905,-0.529826243850909,-0.632886052023705,-0.722848727102597,-0.136109502183238,0.17706249986761,-0.76914692121152,-0.665513224161079,-0.235269844236305,-0.197571369939998
LRL_C,-0.372271322403855,-0.453504985605493,-0.0367129142200216,-0.0165950196232957,-0.46880833496264,-0.46799640659898,-0.451574700420797,-0.258566413584796,-0.458612639078381,-0.460216192855783,-0.134790835817078,-0.127954144327823,-0.512023686550276,-0.517097162850919,-0.427364478125991,-0.263127996077437,-0.332778830337082,-0.46016505560068,0.0231723135733237,0.0623771422048862,-0.431685226225118,-0.367390104824503,-0.116184051869503,-0.269887431697093
LRL_CK,-0.124005033807625,-0.184326352721029,-0.196208547333227,0.091642569462545,-0.199942683752525,-0.16810397719046,-0.29062109898422,-0.0422240424289474,-0.185274927230892,-0.185108943618959,-0.202429885258963,0.0326204568624146,-0.216338448422036,-0.195945175427862,-0.261536777077475,-0.0486651302262461,-0.106502519637508,-0.177086470341476,-0.142785022242415,0.102555557673025,-0.168659062053811,-0.137394149307755,-0.296174933732429,-0.0851742011253836
LRL_IAA,0.261678383612259,0.253880822173898,0.0640200542915704,0.370567337510611,0.244531346822856,0.123109406291608,0.0683902810639831,0.199182498371235,0.208772178978591,0.260063010723737,0.0512386233471782,0.438842983238464,0.195213309761369,0.15642925298179,0.149505216265572,0.189018699272566,0.24136917734225,0.224311096752498,-0.271396242375147,0.334986726205309,0.274824230321017,0.162819072485707,0.157653221431042,0.0082933337855019
LRR_ABA,-0.305418368135239,-0.261170752611934,0.192765792636521,-0.0248050285426829,-0.299779333731127,-0.372774763254016,-0.295271623517691,-0.275570951871397,-0.378785995112684,-0.347712127766688,0.0499895646670259,-0.179999737764389,-0.352587272717585,-0.38114059446706,-0.304395526110504,-0.312173702411246,-0.251001950741807,-0.271213921315904,0.092506132443156,0.0819578934635222,-0.306786987053099,-0.305341663239099,-0.054865400198053,-0.347235012962526
LRR_C,0.0138463565992693,0.00688725896426626,0.43942298607986,0.123948198353052,0.00439227047433658,-0.0230681109264079,-0.155093193629954,0.0726090871396718,-0.0434102675535214,-0.0239676903372903,0.26295496933246,0.0270311201700388,-0.0463225864023742,-0.0666765632080375,-0.133892005196429,0.0846181329950008,0.0349315330835551,0.0169358213067671,0.176634518851862,0.0451944039870654,0.0272883784388201,0.0205170962051256,-0.04064759293766,-0.357488012973272
LRR_CK,-0.214792867115042,-0.207710727404899,0.0909693841014612,0.0287440988847229,-0.198295184647151,-0.243219911216224,-0.328836133621684,-0.0548058688173589,-0.250343744054756,-0.248555497791291,-0.0643867152037523,-0.00667555044244407,-0.249079381302196,-0.262553703954963,-0.305219670065243,-0.0687767337029965,-0.176977493125138,-0.190885303826729,0.0329107222661852,0.0624784417876372,-0.188277195453986,-0.191325119119151,-0.188123520718003,-0.292146832169164
