perc_miss	id
0.011272141706924315	5826
0	5982
0	5983
0	1941
0.2576489533011272	5987
0.3462157809983897	7004
0.013419216317767043	346
0.013419216317767043	347
0.013419216317767043	340
0.013419216317767043	341
0.0021470746108427268	343
0.02576489533011272	7030
0.013419216317767043	348
0.013419216317767043	349
0.39398819108964034	7519
0.5045625335480408	7518
0	1799
0	5841
0	719
0.030059044551798177	7238
0	7847
0	5461
0	6421
0.3027375201288245	7128
0.011272141706924315	5466
0	5469
0.011808910359634998	6093
0.45893719806763283	7123
0.0644122383252818	7121
0.011808910359634998	1068
0.2313472893183038	5264
0	2316
0.011808910359634998	1064
0	5919
0.0021470746108427268	298
0.013419216317767043	296
0.0021470746108427268	297
0.013419216317767043	295
0	5911
0	5910
0	5913
0.0021470746108427268	291
0.013419216317767043	165
0	8608
0.016639828234031134	5749
0.013419216317767043	198
0.4111647879763822	6988
0.013955984970477724	194
0.6897477187332259	6985
0.013419216317767043	196
0.013419216317767043	191
0.013419216317767043	190
0.6972624798711755	6980
0.013419216317767043	273
0.0021470746108427268	275
0.0021470746108427268	277
0.0021470746108427268	278
0	1409
0	8730
0.011808910359634998	1404
0	9151
0.0010735373054213634	9153
0.026838432635534086	7303
0	5988
0	5670
0.3832528180354267	6930
0	1949
0.6994095544820182	6936
0.7337627482555019	6937
0	8695
0.011272141706924315	5770
0.6392914653784219	6939
0.013419216317767043	106
0	8690
0.011272141706924315	5777
0.22920021470746108	8692
0.013419216317767043	32
0.011808910359634998	9410
0	640
0.011272141706924315	5799
0.011808910359634998	1247
0.013955984970477724	9418
0.011808910359634998	9419
0	2160
0.05475040257648953	7309
0.013419216317767043	339
0.013419216317767043	338
0.0021470746108427268	335
0.01932367149758454	334
0.0021470746108427268	337
0.0021470746108427268	331
0.013419216317767043	332
0.16532474503488997	8348
0.355877616747182	7340
0	5133
0	6436
0	6435
0	1938
0.011272141706924315	5708
0.011272141706924315	5709
0.0026838432635534087	156
0.06709608158883522	7265
0.25389157273215246	7260
