paper	phenotype	numaccessions	phenotypecategory	stressstrategy	pve	rho
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MTH_MS	92	Metabolite	Tolerance	0.708805	0.720119
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MSO_MS_and_allyl	92	Metabolite	Tolerance	0.62834	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MSO_MS	92	Metabolite	Tolerance	0.506628	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MTO_MS_and_allyl	92	Metabolite	Tolerance	0.170983	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MTO_MS	92	Metabolite	Tolerance	0.0199274	1
Kollist_Brosch_PlaCelEnv_2010_PID_20082669	ozone_sensetivity	74	Development	NA	0.999988	0.527384
Koyama_Sadhukhan_MolPlant_2017_PID_28712931	Relative_NIP1_expression	97	Development	Tolerance	7.18364e-06	1
Koyama_Sadhukhan_MolPlant_2017_PID_28712931	Relative_root_length	132	Development	Avoidance	8.59378e-06	1
Kronforst_Nallu_NatEcoEvo_2018_PID_30076351	Average_leaf_surface_area_eaten_cm2	92	Defense	NA	7.7562e-06	1
Kronforst_Nallu_NatEcoEvo_2018_PID_30076351	Average_weight_gain_by_larvae_mg	92	Defense	NA	7.7562e-06	1
Kumar_Verslues_PlantPhys_2014_PID_24218491	Proline_mmol_g	133	Metabolite	Tolerance	0.423561	1
Leyva_Snchez-Bermejo_NatCommun_2014_PID_25099865	As_V_tolerance	66	Metabolite	Tolerance	0.0357947	0.739994
Li_Strauch_PNAS_2015_PID_26324904	144_M216T665	405	Metabolite	Tolerance	0.746981	0.385471
Li_Strauch_PNAS_2015_PID_26324904	145_M130T666	405	Metabolite	Tolerance	0.999988	0.316904
Li_Strauch_PNAS_2015_PID_26324904	146_M172T666	405	Metabolite	Tolerance	0.978976	0.331183
Linder_Branham_JHered_2016_PID_26704140	BC160	391	Metabolite	Tolerance	0.828506	0.60721
Linder_Branham_JHered_2016_PID_26704140	BC180	391	Metabolite	Tolerance	0.510886	0.396143
Linder_Branham_JHered_2016_PID_26704140	BC181	391	Metabolite	Tolerance	8.45579e-06	1
Linder_Branham_JHered_2016_PID_26704140	BC182	391	Metabolite	Tolerance	0.94641	0.428692
Linder_Branham_JHered_2016_PID_26704140	BC183	391	Metabolite	Tolerance	0.41932	0.813075
Linder_Branham_JHered_2016_PID_26704140	BC200	391	Metabolite	Tolerance	0.361456	0.556561
Linder_Branham_JHered_2016_PID_26704140	BC201	391	Metabolite	Tolerance	0.884318	0.347986
Linder_Branham_JHered_2016_PID_26704140	BC202	391	Metabolite	Tolerance	0.414263	0.829846
Linder_Branham_JHered_2016_PID_26704140	BC221	391	Metabolite	Tolerance	0.00443137	1
Linder_Branham_JHered_2016_PID_26704140	BCpl	391	Metabolite	Tolerance	0.368927	0.47953
Linder_Branham_JHered_2016_PID_26704140	BCpufa	391	Metabolite	Tolerance	0.713224	0.692069
Linder_Branham_JHered_2016_PID_26704140	BCsat	391	Metabolite	Tolerance	0.989888	0.284229
Linder_Branham_JHered_2016_PID_26704140	BCvlcfa	391	Metabolite	Tolerance	0.764186	0.193658
Linder_Branham_JHered_2016_PID_26865732	MPboxcox	391	Metabolite	NA	0.804445	0.456226
Linder_Morrison_G3_2014_PID_24902604	k_light_0_nutrient_0	95	Development	NA	9.2049e-06	1
Linder_Morrison_G3_2014_PID_24902604	k_light_0_nutrient_1	97	Development	NA	0.999989	1
Linder_Morrison_G3_2014_PID_24902604	k_light_1_nutrient_0	97	Development	NA	9.19362e-06	1
Linder_Morrison_G3_2014_PID_24902604	k_light_1_nutrient_1	97	Development	NA	0.13123	1
Linder_Morrison_G3_2014_PID_24902604	tmax_light_0_nutrient_0	95	Development	NA	9.2049e-06	1
Linder_Morrison_G3_2014_PID_24902604	tmax_light_0_nutrient_1	97	Development	NA	0.229982	1
Linder_Morrison_G3_2014_PID_24902604	tmax_light_1_nutrient_0	97	Development	NA	0.999989	0.715711
Linder_Morrison_G3_2014_PID_24902604	tmax_light_1_nutrient_1	97	Development	NA	0.078401	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_minus	70	Development	Avoidance	6.69195e-06	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_plus	76	Development	Avoidance	9.41036e-06	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_response	65	Development	Avoidance	6.84771e-06	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_minus	71	Development	Avoidance	6.71657e-06	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_plus	75	Development	Avoidance	0.460922	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_response	64	Development	Avoidance	0.12626	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_minus	70	Development	Avoidance	6.7656e-06	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_plus	76	Development	Avoidance	0.197119	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_response	64	Development	Avoidance	6.85839e-06	1
Ludewig_Stetter_PlosOne_2015_PID_25781967	density_deficiency	139	Development	Avoidance	0.21764	0.909304
Ludewig_Stetter_PlosOne_2015_PID_25781967	denstiy_control	139	Development	Avoidance	0.282895	1
Ludewig_Stetter_PlosOne_2015_PID_25781967	length_control	139	Development	Avoidance	0.0779701	1
Ludewig_Stetter_PlosOne_2015_PID_25781967	length_deficiency	139	Development	Avoidance	0.0345611	1
Maloof_Filiault_PlosGen_2012_PID_22438834	high_RFR	176	Development	Avoidance	0.714691	0.772703
Maloof_Filiault_PlosGen_2012_PID_22438834	low_RFR_response	176	Development	Avoidance	0.442147	1
Maloof_Filiault_PlosGen_2012_PID_22438834	low_RFR	176	Development	Avoidance	0.346438	0.747365
Maloof_Filiault_PlosGen_2012_PID_22438834	resid	176	Development	Avoidance	7.6801e-06	1
Maloof_Filiault_PlosGen_2012_PID_22438834	slope	176	Development	Avoidance	0.545226	0.748774
Marino_Sarasketa_JExpBot_2014_PID_25205573	AA_NH4_fed	39	Development	Avoidance	0.301767	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	AA_NO3_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_animating_NH4_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_animating_NO3_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_deaminating_NH4_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_deaminating_NO3_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GS_activity_NH4_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	GS_activity_NO3_fed	39	Development	Avoidance	0.08134	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	NH4_content_NH4_fed	39	Development	Avoidance	0.380132	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	NH4_content_NO3_fed	39	Development	Avoidance	1.64797e-05	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	NR_activity_NH4_fed	39	Development	Avoidance	0.999994	1
Marino_Sarasketa_JExpBot_2014_PID_25205573	NR_activity_NO3_fed	39	Development	Avoidance	0.568773	1
Maurel_Tang_NatCommun_2018_PID_30250259	root_hydraulic_conductivity	169	Development	Avoidance	0.436994	0.612974
Meaux_Dittberner_MolEcol_2018_PID_30118161	Delta_13C	261	Development	Avoidance	0.464699	0.830191
Meaux_Dittberner_MolEcol_2018_PID_30118161	leafsize	330	Development	Avoidance	0.0121329	0.339784
Meaux_Dittberner_MolEcol_2018_PID_30118161	stomata_density	330	Development	Avoidance	0.331739	0.614564
Meaux_Dittberner_MolEcol_2018_PID_30118161	stomatasize	330	Development	Avoidance	0.205566	0.942138
Mena_Delgado_AnnBot_2011_PID_21447490	Cotyledon_area	40	Development	Avoidance	1.56066e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	First_leaf_area	40	Development	Avoidance	1.56066e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	LA_vs_CA	40	Development	Avoidance	1.56066e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	Pavement_cell_density_in_cotyledon	55	Development	Avoidance	0.0387356	1
Mena_Delgado_AnnBot_2011_PID_21447490	Pavement_cell_density_in_first_leaf	55	Development	Avoidance	1.2504e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	PDL_vs_PDC	55	Development	Avoidance	0.00109242	1
Mena_Delgado_AnnBot_2011_PID_21447490	SDL_vs_SDC	55	Development	Avoidance	0.0333634	1
Mena_Delgado_AnnBot_2011_PID_21447490	SIL_vs_SIC	55	Development	Avoidance	1.2504e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_density_in_cotyledon	55	Development	Avoidance	0.140318	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_density_in_first_leaf	55	Development	Avoidance	0.327972	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_index_in_cotyledon	55	Development	Avoidance	0.277874	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_index_in_first_leaf	55	Development	Avoidance	0.460991	1
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrB	84	Defense	NA	0.0971826	1
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrPph3	88	Defense	NA	0.999987	0.765635
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrRpm1	82	Defense	NA	0.104018	1
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrRpt2	87	Defense	NA	0.999987	0.643172
Nordborg_Aranzana_PlosGen_2005_PID_16292355	FT	92	Reproduction	Escape	0.998934	0.983596
Nordborg_Atwell_Nature_2010_PID_20336072	1_FT_Diameter_Field	180	Reproduction	Escape	0.614989	0.689751
Nordborg_Atwell_Nature_2010_PID_20336072	10_Bs	175	Defense	NA	7.69595e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	100_4W	119	Reproduction	Escape	0.999987	0.86089
Nordborg_Atwell_Nature_2010_PID_20336072	101_Li7	93	Ionomics	Tolerance	0.397804	0.946894
Nordborg_Atwell_Nature_2010_PID_20336072	102_FT22	193	Reproduction	Escape	0.971715	0.976702
Nordborg_Atwell_Nature_2010_PID_20336072	103_As2	175	Defense	NA	0.11121	1
Nordborg_Atwell_Nature_2010_PID_20336072	104_SDV	159	Reproduction	Escape	0.939233	0.958247
Nordborg_Atwell_Nature_2010_PID_20336072	105_Mg25	93	Ionomics	Tolerance	0.981857	0.693125
Nordborg_Atwell_Nature_2010_PID_20336072	106_Secondary_Dormancy	93	Development	Escape	0.938414	0.793939
Nordborg_Atwell_Nature_2010_PID_20336072	107_As	175	Defense	NA	7.69595e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	11_2W	152	Reproduction	Escape	0.999987	0.975904
Nordborg_Atwell_Nature_2010_PID_20336072	12_Rosette_Erect_22	176	Development	NA	0.441589	0.915573
Nordborg_Atwell_Nature_2010_PID_20336072	13_Cd114	93	Ionomics	Tolerance	0.770795	0.766968
Nordborg_Atwell_Nature_2010_PID_20336072	14_Width_16	175	Development	Avoidance	0.890648	0.53053
Nordborg_Atwell_Nature_2010_PID_20336072	15_Storage_28_days	110	Development	Escape	0.998961	0.909383
Nordborg_Atwell_Nature_2010_PID_20336072	16_LY	95	Development	NA	0.999987	0.734548
Nordborg_Atwell_Nature_2010_PID_20336072	17_avrRpm1	84	Defense	NA	0.101429	1
Nordborg_Atwell_Nature_2010_PID_20336072	18_Width_10	176	Development	Avoidance	0.786278	0.315841
Nordborg_Atwell_Nature_2010_PID_20336072	19_Chlorosis_22	176	Development	NA	0.338038	NA
Nordborg_Atwell_Nature_2010_PID_20336072	2_At2_CFU2	175	Defense	NA	0.226893	1
Nordborg_Atwell_Nature_2010_PID_20336072	20_Storage_7_days	110	Development	Escape	0.999987	0.980853
Nordborg_Atwell_Nature_2010_PID_20336072	21_As2_CFU2	175	Defense	NA	0.0206428	1
Nordborg_Atwell_Nature_2010_PID_20336072	22_Co59	93	Ionomics	Tolerance	0.553251	0.833223
Nordborg_Atwell_Nature_2010_PID_20336072	23_FW	95	Development	Avoidance	0.812044	0.789937
Nordborg_Atwell_Nature_2010_PID_20336072	24_Cu65	93	Ionomics	Tolerance	0.213671	1
Nordborg_Atwell_Nature_2010_PID_20336072	25_Bacterial_titer	95	Defense	NA	0.868451	0.73785
Nordborg_Atwell_Nature_2010_PID_20336072	26_Width_22	175	Development	Avoidance	0.682733	0.644341
Nordborg_Atwell_Nature_2010_PID_20336072	27_Storage_56_days	110	Development	Escape	0.910466	0.693248
Nordborg_Atwell_Nature_2010_PID_20336072	28_YEL	95	Development	NA	0.999987	0.999973
Nordborg_Atwell_Nature_2010_PID_20336072	29_FLC	167	Development	Escape	0.995034	0.641705
Nordborg_Atwell_Nature_2010_PID_20336072	3_Leaf_serr_16	176	Development	Avoidance	0.429043	0.874503
Nordborg_Atwell_Nature_2010_PID_20336072	30_FT16	193	Reproduction	Escape	0.957836	0.958566
Nordborg_Atwell_Nature_2010_PID_20336072	31_FT10	194	Reproduction	Escape	0.798325	0.88229
Nordborg_Atwell_Nature_2010_PID_20336072	32_FT_Duration_GH	147	Reproduction	Escape	8.31307e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	33_Se82	93	Ionomics	Tolerance	7.49537e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	34_LDV	168	Reproduction	Escape	0.876812	1
Nordborg_Atwell_Nature_2010_PID_20336072	35_Noco2	87	Defense	NA	0.0276752	1
Nordborg_Atwell_Nature_2010_PID_20336072	36_8W_GH_LN	163	Reproduction	Escape	0.525389	0.951456
Nordborg_Atwell_Nature_2010_PID_20336072	37_0W	137	Reproduction	Escape	0.938324	0.944909
Nordborg_Atwell_Nature_2010_PID_20336072	38_MT_GH	147	Development	NA	0.428362	0.663645
Nordborg_Atwell_Nature_2010_PID_20336072	39_After_Vern_Growth	110	Development	Escape	7.68141e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	4_Seed_bank_133_91	110	Development	Escape	0.999987	1
Nordborg_Atwell_Nature_2010_PID_20336072	40_Aphid_number	94	Defense	NA	0.260518	0.844725
Nordborg_Atwell_Nature_2010_PID_20336072	41_LN22	176	Reproduction	Escape	0.951064	0.916678
Nordborg_Atwell_Nature_2010_PID_20336072	42_Bs_CFU2	175	Defense	NA	0.418624	0.442072
Nordborg_Atwell_Nature_2010_PID_20336072	43_avrRpt2	89	Defense	NA	0.999987	0.807312
Nordborg_Atwell_Nature_2010_PID_20336072	44_Hypocotyl_length	89	Development	Avoidance	0.999987	0.358378
Nordborg_Atwell_Nature_2010_PID_20336072	45_Germ_22	177	Development	Avoidance	0.050875	1
Nordborg_Atwell_Nature_2010_PID_20336072	46_Leaf_roll_22	176	Development	Avoidance	7.70989e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	47_SD	162	Reproduction	Escape	0.999987	0.957437
Nordborg_Atwell_Nature_2010_PID_20336072	48_8W	155	Reproduction	Escape	0.885997	1
Nordborg_Atwell_Nature_2010_PID_20336072	49_FT_GH	166	Reproduction	Escape	0.96491	0.993687
Nordborg_Atwell_Nature_2010_PID_20336072	5_Na23	93	Ionomics	Tolerance	0.265726	1
Nordborg_Atwell_Nature_2010_PID_20336072	50_DSDS50	109	Development	Escape	0.999987	0.747491
Nordborg_Atwell_Nature_2010_PID_20336072	51_Ca43	93	Ionomics	Tolerance	0.807077	0.818281
Nordborg_Atwell_Nature_2010_PID_20336072	52_LC_Duration_GH	147	Development	Escape	0.904825	0.638495
Nordborg_Atwell_Nature_2010_PID_20336072	53_0W_GH_FT	153	Reproduction	Escape	0.876007	1
Nordborg_Atwell_Nature_2010_PID_20336072	54_B11	93	Ionomics	Tolerance	0.513518	0.786135
Nordborg_Atwell_Nature_2010_PID_20336072	55_Chlorosis_10	177	Development	NA	7.69216e-06	NA
Nordborg_Atwell_Nature_2010_PID_20336072	56_RP_GH	147	Development	Escape	0.753599	0.444068
Nordborg_Atwell_Nature_2010_PID_20336072	57_Chlorosis_16	176	Development	NA	7.72464e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	58_LFS_GH	148	Development	Escape	0.939657	0.536971
Nordborg_Atwell_Nature_2010_PID_20336072	59_Germ_10	177	Development	Avoidance	0.471372	0.934894
Nordborg_Atwell_Nature_2010_PID_20336072	6_Leaf_serr_10	174	Development	Avoidance	0.800871	0.706492
Nordborg_Atwell_Nature_2010_PID_20336072	60_Germ_16	176	Development	Avoidance	7.72464e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	61_Anthocyanin_16	176	Metabolite	Tolerance	7.72464e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	62_Anthocyanin_10	177	Metabolite	Tolerance	0.156552	1
Nordborg_Atwell_Nature_2010_PID_20336072	63_At1_CFU2	175	Defense	NA	0.197333	1
Nordborg_Atwell_Nature_2010_PID_20336072	64_Ni60	93	Ionomics	Tolerance	0.191456	1
Nordborg_Atwell_Nature_2010_PID_20336072	65_P31	93	Ionomics	Tolerance	0.635256	0.876093
Nordborg_Atwell_Nature_2010_PID_20336072	66_Emwa1	85	Defense	NA	0.315511	1
Nordborg_Atwell_Nature_2010_PID_20336072	67_As75	93	Defense	NA	7.49537e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	68_Germ_in_dark	93	Development	Avoidance	7.75366e-06	0.81363
Nordborg_Atwell_Nature_2010_PID_20336072	69_FRI	164	Reproduction	Escape	0.54443	1
Nordborg_Atwell_Nature_2010_PID_20336072	7_Emco5	86	Defense	NA	0.999987	0.999995
Nordborg_Atwell_Nature_2010_PID_20336072	70_As_CFU2	175	Defense	NA	7.69595e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	71_Trichome_avg_C	94	Development	Avoidance	0.880351	0.67358
Nordborg_Atwell_Nature_2010_PID_20336072	72_Vern_Growth	110	Development	Escape	7.68141e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	73_Mo98	93	Ionomics	Tolerance	0.489188	1
Nordborg_Atwell_Nature_2010_PID_20336072	74_Hiks1	84	Defense	NA	0.999982	0.717549
Nordborg_Atwell_Nature_2010_PID_20336072	75_Anthocyanin_22	177	Metabolite	Tolerance	0.471112	1
Nordborg_Atwell_Nature_2010_PID_20336072	76_Zn66	93	Ionomics	Tolerance	0.999987	0.694697
Nordborg_Atwell_Nature_2010_PID_20336072	77_Trichome_avg_JA	94	Development	Avoidance	0.940844	0.565767
Nordborg_Atwell_Nature_2010_PID_20336072	78_LES	95	Development	NA	0.999987	0.999622
Nordborg_Atwell_Nature_2010_PID_20336072	79_Silique_16	95	Development	Avoidance	0.686767	0.795511
Nordborg_Atwell_Nature_2010_PID_20336072	8_Leaf_roll_16	176	Development	Avoidance	7.72464e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	80_Emoy	76	Defense	NA	0.0278981	1
Nordborg_Atwell_Nature_2010_PID_20336072	81_K39	93	Ionomics	Tolerance	7.49537e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	82_0W_GH_LN	135	Reproduction	Escape	0.470609	1
Nordborg_Atwell_Nature_2010_PID_20336072	83_At2	175	Defense	NA	0.668272	1
Nordborg_Atwell_Nature_2010_PID_20336072	84_At1	175	Defense	NA	7.69595e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	85_LN10	177	Reproduction	Escape	0.74639	0.844738
Nordborg_Atwell_Nature_2010_PID_20336072	86_FT_Field	180	Reproduction	Escape	0.91857	0.55057
Nordborg_Atwell_Nature_2010_PID_20336072	87_LN16	176	Reproduction	Escape	0.995302	0.876178
Nordborg_Atwell_Nature_2010_PID_20336072	88_avrB	87	Defense	NA	0.0818841	1
Nordborg_Atwell_Nature_2010_PID_20336072	89_LD	167	Reproduction	Escape	0.997052	0.987717
Nordborg_Atwell_Nature_2010_PID_20336072	9_Leaf_roll_10	177	Development	Avoidance	0.999987	0.480948
Nordborg_Atwell_Nature_2010_PID_20336072	90_Seedling_Growth	100	Development	Escape	0.171763	1
Nordborg_Atwell_Nature_2010_PID_20336072	91_S34	93	Ionomics	Tolerance	7.49537e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	92_Leaf_serr_22	176	Development	Avoidance	0.783307	0.354615
Nordborg_Atwell_Nature_2010_PID_20336072	93_DW	95	Development	Avoidance	0.848321	0.809696
Nordborg_Atwell_Nature_2010_PID_20336072	94_Seed_Dormancy	83	Development	Escape	0.999983	0.812655
Nordborg_Atwell_Nature_2010_PID_20336072	95_Mn55	93	Ionomics	Tolerance	0.254887	1
Nordborg_Atwell_Nature_2010_PID_20336072	96_Silique_22	95	Development	Avoidance	0.999987	0.629361
Nordborg_Atwell_Nature_2010_PID_20336072	97_avrPphB	90	Defense	NA	0.999987	0.779384
Nordborg_Atwell_Nature_2010_PID_20336072	98_Fe56	93	Ionomics	Tolerance	7.49537e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	99_8W_GH_FT	162	Reproduction	Escape	0.834485	1
Nordborg_Horton_PlaCelEnv_2016_PID_27487257	freezing_survival	470	Development	Avoidance	0.656634	0.386374
Nordborg_Kerdaffrec_Elife_2016_PID_27966430	294_Germination_rate_21C	161	Development	Escape	0.768861	0.701558
Nordborg_Kerdaffrec_PlosOne_2017_PID_29281703	315_GR21_warm	92	Development	Escape	0.923278	0.637359
Nordborg_Kerdaffrec_PlosOne_2017_PID_29281703	316_GR21_cold	92	Development	Escape	0.999982	0.917734
Nordborg_Kerdaffrec_PlosOne_2017_PID_29281703	320_GR63_warm	92	Development	Escape	0.950227	0.615202
Nordborg_Kerdaffrec_PlosOne_2017_PID_29281703	325_GR105_cold	92	Development	Escape	0.999982	0.934866
Nordborg_Kerdaffrec_PlosOne_2017_PID_29281703	326_GR63_cold	92	Development	Escape	0.999982	0.981701
Nordborg_Long_NatGen_2013_PID_23793030	DNA_content_mean	129	Development	Avoidance	0.72732	0.720998
Pecinka_Piofczyk_PlaPhyBioc_2015_PID_25656510	BiomassUV	334	Development	Avoidance	8.43832e-06	0.744485
Pecinka_Piofczyk_PlaPhyBioc_2015_PID_25656510	LeafareaUV	334	Development	Avoidance	8.43832e-06	0.670051
Pecinka_Piofczyk_PlaPhyBioc_2015_PID_25656510	LeaflengthUV	334	Development	Avoidance	8.43832e-06	1
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Fitness	164	Development	NA	0.553893	0.410037
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Flowering_time	164	Reproduction	Escape	0.785403	0.444427
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Fruit_production	164	Development	NA	0.541135	0.319417
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Germination_10C	164	Development	Avoidance	0.323225	0.321828
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Germination_22C	164	Development	Avoidance	0.240161	0.353367
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Germination_30C	164	Development	Escape	0.0115845	1
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Number_of_adults	164	Development	Avoidance	0.556129	0.515437
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Number_of_rosettes	164	Development	Avoidance	0.692041	0.585201
Pico_Manzano-Piedras_PlosOne_2014_PID_24498381	Seed_Weight	164	Development	Escape	0.747449	0.513855
Pieterse_Coolen_Planta_2018_PID_30547240	Bc	334	Development	Avoidance	0.408435	0.861427
Pieterse_Coolen_Planta_2018_PID_30547240	Dr_plus_Bc_residuals	334	Development	Avoidance	8.48799e-06	1
Pieterse_Coolen_Planta_2018_PID_30547240	Dr_plus_Bc	334	Development	Avoidance	0.32297	1
Pieterse_Coolen_Planta_2018_PID_30547240	Pr_plus_Bc_residuals	334	Development	Avoidance	0.203221	0.883509
Pieterse_Coolen_Planta_2018_PID_30547240	Pr_plus_Bc	334	Development	Avoidance	0.417172	0.546849
Pieterse_Proietti_PlaCelEnv_2018_PID_29852537	log2_PDF1_2_MeJA_and_ABA_vs_PDF1_2_MeJA	339	Development	Avoidance	0.360782	0.346344
Pieterse_Proietti_PlaCelEnv_2018_PID_29852537	log2_PDF1_2_MeJA_and_SA_vs_PDF1_2_MeJA	339	Development	Avoidance	8.41101e-06	0.84379
Pieterse_Proietti_PlaCelEnv_2018_PID_29852537	log2_PDF1_2_vs_PPA2_MeJA_and_ABA	339	Development	Avoidance	0.488126	0.510485
Pieterse_Wintermans_PlaMolBio_2016_PID_26830772	delta_Lateral_root_formation	291	Development	Tolerance	0.0132788	1
Pieterse_Wintermans_PlaMolBio_2016_PID_26830772	delta_Primary_root_length	278	Development	Tolerance	8.72284e-06	1
Pieterse_Wintermans_PlaMolBio_2016_PID_26830772	delta_Shoot_fresh_weight	277	Development	Tolerance	0.0586638	0.992453
Raffaele_Badet_NewPyhtol_2018_PID_30393937	post_S_sclerotiorum_infection	100	Development	NA	0.697189	0.787401
Riha_Fulcher_Genetics_2015_PID_25488978	Telomere_Terminal_restriction_fragments	224	Development	NA	0.709222	0.719592
Roby_Debieu_MolPlaPath_2016_PID_26212639	Xcc12824	380	Defense	NA	0.801443	0.818891
Roby_Debieu_MolPlaPath_2016_PID_26212639	Xcc6943	171	Defense	NA	0.430642	1
Roby_Huard-Chauveau_PlosGen_2013_PID_24068949	Xanthomonas_campestris_10dpi	381	Defense	NA	0.70568	0.624315
Roby_Huard-Chauveau_PlosGen_2013_PID_24068949	Xanthomonas_campestris_5dpi	381	Defense	NA	0.330768	0.948192
Roby_Huard-Chauveau_PlosGen_2013_PID_24068949	Xanthomonas_campestris_7dpi	381	Defense	NA	0.56742	0.514965
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day001	190	Development	Avoidance	8.18581e-06	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day002	230	Development	Avoidance	8.09828e-06	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day003	230	Development	Avoidance	0.126094	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day004	231	Development	Avoidance	0.0250551	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day005	229	Development	Avoidance	0.0468653	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day006	231	Development	Avoidance	0.0224471	1
Rouached_Bouain_PlosGen_2018_PID_29608565	grown_on_zinc_deficiency_mean_Total_length_day007	231	Development	Avoidance	0.0422198	1
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day001	230	Development	Avoidance	0.314135	1
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day002	230	Development	Avoidance	8.13298e-06	1
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day003	231	Development	Avoidance	0.500517	0.62928
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day004	231	Development	Avoidance	0.478019	0.761738
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day005	231	Development	Avoidance	0.999988	0.493117
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day006	231	Development	Avoidance	0.392198	0.806711
Rouached_Bouain_PlosGen_2018_PID_29608565	mean_Total_length_day007	231	Development	Avoidance	0.36156	0.849363
Salt_Baxter_PlosGen_2010_PID_21085628	271_Na23	345	Ionomics	Avoidance	0.165615	1
